CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,Cluster
16792,282,2,110.38000000000001,1,3,1,5,131,At-Risk,0
16793,57,1,243.84,3,2,2,7,322,Potential,0
16794,1,10,1195.1299999999999,5,5,4,14,554,VIP,1
16795,365,1,414.88,1,2,2,5,122,At-Risk,0
16796,89,1,305.62,2,2,2,6,222,At-Risk,0
16800,11,1,1162.81,5,2,4,11,524,Loyal,0
16801,163,4,1594.23,2,4,4,10,244,Loyal,0
16803,65,1,332.3,3,2,2,7,322,Potential,0
16804,23,3,536.99,4,4,3,11,443,Loyal,0
16805,174,2,460.59,2,3,2,7,232,Potential,0
16806,103,4,736.66,2,4,3,9,243,Potential,0
16807,143,3,1106.59,2,4,4,10,244,Loyal,0
16808,99,2,288.42,2,3,2,7,232,Potential,0
16809,23,5,914.69,4,4,4,12,444,Loyal,1
16810,192,1,309.54,1,2,2,5,122,At-Risk,0
16811,5,2,547.07,5,3,3,11,533,Loyal,1
16812,361,1,479.35,1,2,3,6,123,At-Risk,0
16813,8,10,1653.0,5,5,4,14,554,VIP,1
16814,14,21,6406.8,4,5,5,14,455,VIP,1
16816,103,4,417.06,2,4,2,8,242,Potential,0
16817,3,9,1604.75,5,5,4,14,554,VIP,1
16818,11,11,3349.57,5,5,5,15,555,VIP,1
16820,96,1,497.61,2,2,3,7,223,Potential,0
16823,227,1,358.38,1,2,2,5,122,At-Risk,0
16824,16,2,460.64,4,3,2,9,432,Potential,0
16825,39,2,775.1800000000001,3,3,3,9,333,Potential,0
16826,51,1,341.7,3,2,2,7,322,Potential,0
16828,112,1,113.5,2,2,1,5,221,At-Risk,0
16829,157,1,197.22,2,2,1,5,221,At-Risk,0
16830,39,1,325.91,3,2,2,7,322,Potential,0
16832,184,3,199.15,1,4,1,6,141,At-Risk,0
16833,1,4,1106.53,5,4,4,13,544,VIP,1
16834,228,1,413.46,1,2,2,5,122,At-Risk,0
16835,128,2,180.85,2,3,1,6,231,At-Risk,0
16836,40,2,251.87,3,3,2,8,332,Potential,0
16837,31,11,3170.98,4,5,5,14,455,VIP,1
16838,197,2,588.85,1,3,3,7,133,Potential,0
16839,9,34,16126.55,5,5,5,15,555,VIP,1
16841,37,6,1869.82,3,5,4,12,354,Loyal,1
16842,101,3,1264.19,2,4,4,10,244,Loyal,0
16843,43,16,10196.57,3,5,5,13,355,VIP,1
16846,50,1,214.32,3,2,1,6,321,At-Risk,0
16847,43,1,193.44,3,2,1,6,321,At-Risk,0
16848,53,1,281.42,3,2,2,7,322,Potential,0
16849,187,1,124.57,1,2,1,4,121,At-Risk,0
16850,334,1,332.41,1,2,2,5,122,At-Risk,0
16851,4,3,342.45,5,4,2,11,542,Loyal,1
16852,10,2,144.91000000000003,5,3,1,9,531,Potential,0
16855,24,2,328.4,4,3,2,9,432,Potential,0
16856,15,1,35.400000000000006,4,2,1,7,421,Potential,0
16858,369,1,375.69000000000005,1,2,2,5,122,At-Risk,0
16859,145,2,732.81,2,3,3,8,233,Potential,0
16861,60,2,173.76,3,3,1,7,331,Potential,0
16863,31,2,502.8,4,3,3,10,433,Loyal,0
16866,141,3,207.73999999999998,2,4,1,7,241,Potential,0
16869,23,4,817.25,4,4,3,11,443,Loyal,1
16871,22,6,2812.34,4,5,5,14,455,VIP,1
16872,77,3,680.02,2,4,3,9,243,Potential,0
16873,5,6,6975.22,5,5,5,15,555,VIP,1
16875,67,5,2095.53,3,4,5,12,345,Loyal,1
16877,12,6,847.26,5,5,3,13,553,VIP,1
16878,84,1,13.3,2,2,1,5,221,At-Risk,0
16880,31,7,1491.43,4,5,4,13,454,VIP,1
16881,67,1,201.60000000000002,3,2,1,6,321,At-Risk,0
16882,67,3,705.12,3,4,3,10,343,Loyal,0
16883,187,2,272.48,1,3,2,6,132,At-Risk,0
16884,38,2,422.34000000000003,3,3,2,8,332,Potential,0
16885,15,3,451.15,4,4,2,10,442,Loyal,0
16887,35,1,192.67000000000002,3,2,1,6,321,At-Risk,0
16889,195,3,1578.67,1,4,4,9,144,Potential,0
16891,2,5,744.39,5,4,3,12,543,Loyal,1
16892,1,5,518.66,5,4,3,12,543,Loyal,1
16893,367,1,145.93,1,2,1,4,121,At-Risk,0
16895,65,1,202.53,3,2,1,6,321,At-Risk,0
16897,299,2,289.78,1,3,2,6,132,At-Risk,0
16898,26,3,503.53,4,4,3,11,443,Loyal,0
16899,8,6,1271.06,5,5,4,14,554,VIP,1
16900,17,3,882.16,4,4,3,11,443,Loyal,1
16902,116,1,1684.23,2,2,4,8,224,Potential,0
16903,29,1,363.5,4,2,2,8,422,Potential,0
16904,4,15,3636.41,5,5,5,15,555,VIP,1
16905,5,7,3037.6,5,5,5,15,555,VIP,1
16906,82,4,560.07,2,4,3,9,243,Potential,0
16907,29,5,928.89,4,4,4,12,444,Loyal,1
16909,72,1,379.14,2,2,2,6,222,At-Risk,0
16910,4,8,1512.88,5,5,4,14,554,VIP,1
16912,29,11,2555.58,4,5,5,14,455,VIP,1
16913,290,1,113.44,1,2,1,4,121,At-Risk,0
16914,36,1,184.08,3,2,1,6,321,At-Risk,0
16915,9,6,621.84,5,5,3,13,553,VIP,1
16916,24,2,562.86,4,3,3,10,433,Loyal,0
16917,277,1,391.52,1,2,2,5,122,At-Risk,0
16918,50,6,1068.82,3,5,4,12,354,Loyal,1
16919,156,11,2592.38,2,5,5,12,255,Loyal,1
16921,61,1,154.82999999999998,3,2,1,6,321,At-Risk,0
16923,12,19,7071.56,5,5,5,15,555,VIP,1
16924,21,3,829.89,4,4,3,11,443,Loyal,1
16926,371,1,230.25,1,2,1,4,121,At-Risk,0
16927,116,3,543.05,2,4,3,9,243,Potential,0
16928,80,17,2806.75,2,5,5,12,255,Loyal,1
16929,4,7,1295.39,5,5,4,14,554,VIP,1
16930,26,3,378.89,4,4,2,10,442,Loyal,0
16931,5,21,4555.81,5,5,5,15,555,VIP,1
16932,53,1,150.75,3,2,1,6,321,At-Risk,0
16933,1,2,563.42,5,3,3,11,533,Loyal,1
16934,55,2,931.03,3,3,4,10,334,Loyal,0
16936,26,1,262.42,4,2,2,8,422,Potential,0
16938,9,4,2080.03,5,4,5,14,545,VIP,1
16940,52,3,3050.0099999999998,3,4,5,12,345,Loyal,1
16942,13,9,1905.51,5,5,4,14,554,VIP,1
16943,212,3,816.73,1,4,3,8,143,Potential,0
16945,22,19,4345.5,4,5,5,14,455,VIP,1
16947,236,1,406.48,1,2,2,5,122,At-Risk,0
16948,139,3,435.02,2,4,2,8,242,Potential,0
16949,4,6,1189.47,5,5,4,14,554,VIP,1
16950,57,3,1178.56,3,4,4,11,344,Loyal,0
16951,135,3,1277.75,2,4,4,10,244,Loyal,0
16952,109,2,167.61,2,3,1,6,231,At-Risk,0
16953,30,1,20.8,4,2,1,7,421,Potential,0
16954,1,9,2085.08,5,5,5,15,555,VIP,1
16955,185,4,518.67,1,4,3,8,143,Potential,0
16956,18,1,308.74,4,2,2,8,422,Potential,0
16957,239,2,416.64,1,3,2,6,132,At-Risk,0
16959,87,1,117.35000000000001,2,2,1,5,221,At-Risk,0
16960,39,3,505.1,3,4,3,10,343,Loyal,0
16961,116,1,234.17,2,2,1,5,221,At-Risk,0
16963,187,1,110.55000000000001,1,2,1,4,121,At-Risk,0
16965,227,1,192.23,1,2,1,4,121,At-Risk,0
16966,8,7,2044.57,5,5,5,15,555,VIP,1
16967,189,1,319.02,1,2,2,5,122,At-Risk,0
16968,4,2,439.43,5,3,2,10,532,Loyal,1
16969,39,3,635.41,3,4,3,10,343,Loyal,0
16971,38,1,357.21,3,2,2,7,322,Potential,0
16976,267,1,251.51999999999998,1,2,2,5,122,At-Risk,0
16978,78,1,344.33,2,2,2,6,222,At-Risk,0
16979,4,6,1852.0,5,5,4,14,554,VIP,1
16980,255,2,996.86,1,3,4,8,134,Potential,0
16982,61,1,384.06,3,2,2,7,322,Potential,0
16983,13,7,1906.06,5,5,4,14,554,VIP,1
16984,88,2,4460.82,2,3,5,10,235,Loyal,1
16985,17,10,5420.92,4,5,5,14,455,VIP,1
16986,30,2,284.8,4,3,2,9,432,Potential,0
16987,3,7,1616.8,5,5,4,14,554,VIP,1
16988,5,1,126.12,5,2,1,8,521,Potential,0
16989,7,6,1133.25,5,5,4,14,554,VIP,1
16990,219,1,179.0,1,2,1,4,121,At-Risk,0
16992,11,5,1614.31,5,4,4,13,544,VIP,1
16996,30,6,1456.96,4,5,4,13,454,VIP,1
16997,288,3,702.0,1,4,3,8,143,Potential,0
16998,150,4,295.0,2,4,2,8,242,Potential,0
16999,23,2,484.82,4,3,3,10,433,Loyal,0
17001,1,11,3989.57,5,5,5,15,555,VIP,1
17002,86,3,1493.73,2,4,4,10,244,Loyal,0
17004,46,2,1245.8600000000001,3,3,4,10,334,Loyal,0
17006,5,4,766.78,5,4,3,12,543,Loyal,1
17007,51,6,889.9300000000001,3,5,3,11,353,Loyal,1
17010,18,1,195.36,4,2,1,7,421,Potential,0
17011,30,1,270.9,4,2,2,8,422,Potential,0
17014,8,3,583.5600000000001,5,4,3,12,543,Loyal,1
17015,29,3,1840.17,4,4,4,12,444,Loyal,1
17017,3,20,8694.26,5,5,5,15,555,VIP,1
17018,41,2,920.1,3,3,4,10,334,Loyal,0
17019,11,4,1258.82,5,4,4,13,544,VIP,1
17022,31,1,71.0,4,2,1,7,421,Potential,0
17024,45,3,95.85,3,4,1,8,341,Potential,0
17025,61,3,357.77,3,4,2,9,342,Potential,0
17026,185,2,154.82999999999998,1,3,1,5,131,At-Risk,0
17027,79,6,877.5600000000001,2,5,3,10,253,Loyal,1
17029,111,2,403.20000000000005,2,3,2,7,232,Potential,0
17030,64,1,146.87,3,2,1,6,321,At-Risk,0
17031,12,2,380.35,5,3,2,10,532,Loyal,0
17033,86,3,977.34,2,4,4,10,244,Loyal,0
17034,16,3,730.52,4,4,3,11,443,Loyal,1
17035,246,2,433.53000000000003,1,3,2,6,132,At-Risk,0
17037,88,1,1267.32,2,2,4,8,224,Potential,0
17038,30,1,112.4,4,2,1,7,421,Potential,0
17040,138,1,449.73,2,2,2,6,222,At-Risk,0
17041,27,3,1071.49,4,4,4,12,444,Loyal,1
17042,3,5,1036.58,5,4,4,13,544,VIP,1
17043,32,4,1735.18,4,4,4,12,444,Loyal,1
17044,25,1,938.8800000000001,4,2,4,10,424,Loyal,0
17045,113,3,339.44,2,4,2,8,242,Potential,0
17046,157,1,642.02,2,2,3,7,223,Potential,0
17047,85,3,1100.9,2,4,4,10,244,Loyal,0
17048,118,3,925.35,2,4,4,10,244,Loyal,0
17049,3,9,5606.63,5,5,5,15,555,VIP,1
17050,96,6,3185.64,2,5,5,12,255,Loyal,1
17051,194,1,240.89000000000001,1,2,2,5,122,At-Risk,0
17052,28,1,400.03000000000003,4,2,2,8,422,Potential,0
17053,131,1,498.48,2,2,3,7,223,Potential,0
17054,28,5,1356.33,4,4,4,12,444,Loyal,1
17058,82,3,1179.89,2,4,4,10,244,Loyal,0
17059,30,5,3081.82,4,4,5,13,445,VIP,1
17060,266,1,234.24,1,2,1,4,121,At-Risk,0
17061,74,11,4989.33,2,5,5,12,255,Loyal,1
17062,314,4,528.29,1,4,3,8,143,Potential,0
17063,21,7,1461.14,4,5,4,13,454,VIP,1
17064,59,3,855.45,3,4,3,10,343,Loyal,0
17068,12,21,4545.89,5,5,5,15,555,VIP,1
17069,28,9,2709.7000000000003,4,5,5,14,455,VIP,1
17070,114,1,304.24,2,2,2,6,222,At-Risk,0
17071,28,9,2429.03,4,5,5,14,455,VIP,1
17073,18,4,1444.97,4,4,4,12,444,Loyal,1
17075,18,4,834.25,4,4,3,11,443,Loyal,1
17076,36,3,841.0799999999999,3,4,3,10,343,Loyal,0
17078,36,2,375.86,3,3,2,8,332,Potential,0
17079,78,1,118.80000000000001,2,2,1,5,221,At-Risk,0
17080,22,2,287.62,4,3,2,9,432,Potential,0
17081,25,2,289.56,4,3,2,9,432,Potential,0
17082,33,2,1955.45,3,3,4,10,334,Loyal,1
17083,109,3,1405.78,2,4,4,10,244,Loyal,0
17084,35,2,2747.9900000000002,3,3,5,11,335,Loyal,1
17085,123,5,1562.4,2,4,4,10,244,Loyal,1
17086,7,6,2027.88,5,5,5,15,555,VIP,1
17088,28,4,1991.01,4,4,5,13,445,VIP,1
17090,4,7,1974.65,5,5,5,15,555,VIP,1
17091,3,9,3827.76,5,5,5,15,555,VIP,1
17092,50,4,1774.19,3,4,4,11,344,Loyal,1
17094,322,1,302.0,1,2,2,5,122,At-Risk,0
17095,23,3,1324.16,4,4,4,12,444,Loyal,1
17096,15,4,1022.13,4,4,4,12,444,Loyal,1
17097,2,8,955.89,5,5,4,14,554,VIP,1
17100,18,2,971.74,4,3,4,11,434,Loyal,0
17101,10,4,1621.73,5,4,4,13,544,VIP,1
17102,262,1,25.5,1,2,1,4,121,At-Risk,0
17105,159,2,665.78,2,3,3,8,233,Potential,0
17107,33,6,10756.81,3,5,5,13,355,VIP,1
17109,29,6,881.77,4,5,3,12,453,Loyal,1
17110,165,1,163.29999999999998,2,2,1,5,221,At-Risk,0
17111,47,1,231.61,3,2,1,6,321,At-Risk,0
17114,6,8,801.28,5,5,3,13,553,VIP,1
17115,8,3,837.5,5,4,3,12,543,Loyal,1
17117,288,1,116.19999999999999,1,2,1,4,121,At-Risk,0
17118,318,1,157.02,1,2,1,4,121,At-Risk,0
17119,3,2,591.91,5,3,3,11,533,Loyal,1
17120,233,1,307.46,1,2,2,5,122,At-Risk,0
17122,119,1,138.32,2,2,1,5,221,At-Risk,0
17123,162,1,345.29999999999995,2,2,2,6,222,At-Risk,0
17124,185,1,294.40000000000003,1,2,2,5,122,At-Risk,0
17125,50,1,230.5,3,2,1,6,321,At-Risk,0
17126,152,5,991.05,2,4,4,10,244,Loyal,0
17128,335,1,157.09,1,2,1,4,121,At-Risk,0
17131,5,5,2463.33,5,4,5,14,545,VIP,1
17133,16,7,3698.6400000000003,4,5,5,14,455,VIP,1
17134,107,2,413.2,2,3,2,7,232,Potential,0
17135,16,7,1117.23,4,5,4,13,454,VIP,1
17138,276,1,380.5,1,2,2,5,122,At-Risk,0
17139,16,12,10650.77,4,5,5,14,455,VIP,1
17140,247,1,454.12,1,2,2,5,122,At-Risk,0
17142,239,1,579.0,1,2,3,6,123,At-Risk,0
17144,1,2,984.57,5,3,4,12,534,Loyal,1
17146,106,3,749.78,2,4,3,9,243,Potential,0
17147,23,4,1714.59,4,4,4,12,444,Loyal,1
17148,52,1,124.88,3,2,1,6,321,At-Risk,0
17152,195,3,976.7,1,4,4,9,144,Potential,0
17153,24,1,213.78,4,2,1,7,421,Potential,0
17154,75,1,329.34,2,2,2,6,222,At-Risk,0
17155,18,2,251.70000000000002,4,3,2,9,432,Potential,0
17157,8,2,319.0,5,3,2,10,532,Loyal,0
17158,32,3,1266.97,4,4,4,12,444,Loyal,1
17159,22,3,1538.88,4,4,4,12,444,Loyal,1
17160,31,6,3488.03,4,5,5,14,455,VIP,1
17162,29,10,1715.46,4,5,4,13,454,VIP,1
17163,22,2,293.1,4,3,2,9,432,Potential,0
17164,33,7,2467.35,3,5,5,13,355,VIP,1
17165,284,1,158.68,1,2,1,4,121,At-Risk,0
17166,39,2,206.34,3,3,1,7,331,Potential,0
17169,58,2,835.78,3,3,3,9,333,Potential,0
17171,289,1,224.91,1,2,1,4,121,At-Risk,0
17172,79,1,317.76,2,2,2,6,222,At-Risk,0
17173,5,8,3766.6,5,5,5,15,555,VIP,1
17174,218,1,59.9,1,2,1,4,121,At-Risk,0
17175,44,4,1443.69,3,4,4,11,344,Loyal,1
17176,202,1,306.13,1,2,2,5,122,At-Risk,0
17179,178,3,711.92,2,4,3,9,243,Potential,0
17180,56,4,783.97,3,4,3,10,343,Loyal,0
17181,57,2,239.92000000000002,3,3,1,7,331,Potential,0
17183,8,6,3347.31,5,5,5,15,555,VIP,1
17186,47,2,144.0,3,3,1,7,331,Potential,0
17187,227,1,203.95,1,2,1,4,121,At-Risk,0
17188,11,7,2474.23,5,5,5,15,555,VIP,1
17189,106,2,384.53000000000003,2,3,2,7,232,Potential,0
17190,59,2,444.74,3,3,2,8,332,Potential,0
17191,28,7,2093.68,4,5,5,14,455,VIP,1
17193,36,7,1699.3000000000002,3,5,4,12,354,Loyal,1
17194,361,1,227.29999999999998,1,2,1,4,121,At-Risk,0
17197,30,1,1013.01,4,2,4,10,424,Loyal,0
17198,24,3,693.16,4,4,3,11,443,Loyal,0
17201,54,1,290.07,3,2,2,7,322,Potential,0
17203,36,6,3547.51,3,5,5,13,355,VIP,1
17204,175,4,1564.56,2,4,4,10,244,Loyal,0
17205,54,1,384.08,3,2,2,7,322,Potential,0
17206,53,1,204.24,3,2,1,6,321,At-Risk,0
17211,27,8,2317.2200000000003,4,5,5,14,455,VIP,1
17212,253,1,226.85,1,2,1,4,121,At-Risk,0
17213,40,7,2781.23,3,5,5,13,355,VIP,1
17214,60,6,1059.25,3,5,4,12,354,Loyal,1
17217,234,1,113.5,1,2,1,4,121,At-Risk,0
17218,4,10,1952.62,5,5,4,14,554,VIP,1
17219,32,1,114.23,4,2,1,7,421,Potential,0
17220,24,14,3187.55,4,5,5,14,455,VIP,1
17221,7,2,335.59000000000003,5,3,2,10,532,Loyal,0
17222,65,1,328.65,3,2,2,7,322,Potential,0
17223,310,2,381.89,1,3,2,6,132,At-Risk,0
17226,309,1,393.49,1,2,2,5,122,At-Risk,0
17227,19,6,939.48,4,5,4,13,454,VIP,1
17228,16,8,1906.09,4,5,4,13,454,VIP,1
17229,96,2,318.76,2,3,2,7,232,Potential,0
17230,264,8,3638.41,1,5,5,11,155,Loyal,1
17231,12,10,3126.7,5,5,5,15,555,VIP,1
17232,3,2,417.77,5,3,2,10,532,Loyal,1
17233,35,1,190.88,3,2,1,6,321,At-Risk,0
17234,183,1,149.89000000000001,1,2,1,4,121,At-Risk,0
17235,25,2,550.06,4,3,3,10,433,Loyal,0
17236,13,6,916.65,5,5,4,14,554,VIP,1
17237,11,2,314.69,5,3,2,10,532,Loyal,0
17238,3,17,3719.78,5,5,5,15,555,VIP,1
17239,313,1,382.5,1,2,2,5,122,At-Risk,0
17242,108,2,1135.04,2,3,4,9,234,Potential,0
17243,1,26,8325.25,5,5,5,15,555,VIP,1
17244,53,1,954.9,3,2,4,9,324,Potential,0
17245,205,1,171.45,1,2,1,4,121,At-Risk,0
17247,15,1,280.38,4,2,2,8,422,Potential,0
17248,120,1,318.91,2,2,2,6,222,At-Risk,0
17250,4,2,382.13,5,3,2,10,532,Loyal,1
17251,363,1,269.83,1,2,2,5,122,At-Risk,0
17252,117,2,349.24,2,3,2,7,232,Potential,0
17253,18,1,178.26,4,2,1,7,421,Potential,0
17254,5,2,272.53,5,3,2,10,532,Loyal,0
17255,41,2,291.87,3,3,2,8,332,Potential,0
17256,107,2,240.0,2,3,1,6,231,At-Risk,0
17259,148,2,581.36,2,3,3,8,233,Potential,0
17262,52,5,1039.96,3,4,4,11,344,Loyal,1
17263,208,1,63.7,1,2,1,4,121,At-Risk,0
17265,139,2,550.98,2,3,3,8,233,Potential,0
17266,2,3,296.84,5,4,2,11,542,Loyal,1
17267,127,2,317.33,2,3,2,7,232,Potential,0
17268,108,4,665.72,2,4,3,9,243,Potential,0
17272,42,4,2148.63,3,4,5,12,345,Loyal,1
17274,35,1,108.08,3,2,1,6,321,At-Risk,0
17277,228,2,1065.3500000000001,1,3,4,8,134,Potential,0
17278,241,1,246.04,1,2,2,5,122,At-Risk,0
17279,58,1,187.82999999999998,3,2,1,6,321,At-Risk,0
17282,130,3,1505.46,2,4,4,10,244,Loyal,0
17284,60,6,1647.48,3,5,4,12,354,Loyal,1
17286,22,1,152.21,4,2,1,7,421,Potential,0
17287,26,7,1049.38,4,5,4,13,454,VIP,1
17288,9,7,1418.41,5,5,4,14,554,VIP,1
17289,32,3,931.28,4,4,4,12,444,Loyal,1
17290,4,2,513.65,5,3,3,11,533,Loyal,1
17291,308,1,201.60000000000002,1,2,1,4,121,At-Risk,0
17293,8,9,1854.06,5,5,4,14,554,VIP,1
17295,29,3,547.0,4,4,3,11,443,Loyal,0
17297,17,1,129.8,4,2,1,7,421,Potential,0
17298,101,2,498.42,2,3,3,8,233,Potential,0
17299,12,4,656.61,5,4,3,12,543,Loyal,1
17301,21,1,163.5,4,2,1,7,421,Potential,0
17302,15,5,1135.79,4,4,4,12,444,Loyal,1
17303,361,1,250.43,1,2,2,5,122,At-Risk,0
17306,11,19,7950.080000000001,5,5,5,15,555,VIP,1
17309,95,1,82.75,2,2,1,5,221,At-Risk,0
17311,78,2,1384.85,2,3,4,9,234,Potential,0
17312,139,3,557.9000000000001,2,4,3,9,243,Potential,0
17313,31,1,2282.76,4,2,5,11,425,Loyal,0
17314,25,8,2527.92,4,5,5,14,455,VIP,1
17315,2,36,6242.33,5,5,5,15,555,VIP,1
17317,46,3,1416.0000000000002,3,4,4,11,344,Loyal,1
17320,100,3,1200.6200000000001,2,4,4,10,244,Loyal,0
17321,8,2,657.16,5,3,3,11,533,Loyal,1
17323,15,7,903.12,4,5,3,12,453,Loyal,1
17324,18,4,986.48,4,4,4,12,444,Loyal,1
17325,280,1,96.8,1,2,1,4,121,At-Risk,0
17329,14,2,523.11,4,3,3,10,433,Loyal,0
17330,23,2,363.9,4,3,2,9,432,Potential,0
17331,124,1,175.2,2,2,1,5,221,At-Risk,0
17333,86,1,494.25,2,2,3,7,223,Potential,0
17334,302,2,307.02,1,3,2,6,132,At-Risk,0
17337,151,4,1983.49,2,4,5,11,245,Loyal,0
17338,17,8,6485.79,4,5,5,14,455,VIP,1
17339,94,2,243.36,2,3,2,7,232,Potential,0
17340,30,11,12278.89,4,5,5,14,455,VIP,1
17341,157,3,683.72,2,4,3,9,243,Potential,0
17343,355,1,193.64,1,2,1,4,121,At-Risk,0
17344,46,1,157.75,3,2,1,6,321,At-Risk,0
17345,15,4,519.95,4,4,3,11,443,Loyal,1
17346,4,15,2625.65,5,5,5,15,555,VIP,1
17347,86,1,201.60000000000002,2,2,1,5,221,At-Risk,0
17348,15,5,1159.64,4,4,4,12,444,Loyal,1
17349,179,1,98.25,2,2,1,5,221,At-Risk,0
17350,8,4,1281.32,5,4,4,13,544,VIP,1
17351,36,3,587.15,3,4,3,10,343,Loyal,0
17353,129,2,1612.8000000000002,2,3,4,9,234,Potential,0
17354,51,1,1372.66,3,2,4,9,324,Potential,0
17356,312,1,178.22,1,2,1,4,121,At-Risk,0
17357,24,2,384.84,4,3,2,9,432,Potential,0
17358,303,2,360.81,1,3,2,6,132,At-Risk,0
17359,11,1,127.99,5,2,1,8,521,Potential,0
17360,17,3,569.04,4,4,3,11,443,Loyal,1
17361,49,3,488.33,3,4,3,10,343,Loyal,0
17362,239,2,312.23,1,3,2,6,132,At-Risk,0
17364,1,11,4463.57,5,5,5,15,555,VIP,1
17365,13,8,4762.48,5,5,5,15,555,VIP,1
17367,238,1,167.55,1,2,1,4,121,At-Risk,0
17368,23,8,1747.07,4,5,4,13,454,VIP,1
17370,73,4,446.18,2,4,2,8,242,Potential,0
17371,17,3,419.08,4,4,2,10,442,Loyal,0
17372,41,8,1337.18,3,5,4,12,354,Loyal,1
17373,40,4,646.92,3,4,3,10,343,Loyal,0
17374,219,2,495.77,1,3,3,7,133,Potential,0
17375,199,3,400.1,1,4,2,7,142,Potential,0
17376,71,2,203.2,3,3,1,7,331,Potential,0
17377,24,20,4058.32,4,5,5,14,455,VIP,1
17379,11,1,389.85,5,2,2,9,522,Potential,0
17381,9,29,14436.33,5,5,5,15,555,VIP,1
17382,65,1,50.400000000000006,3,2,1,6,321,At-Risk,0
17383,4,1,193.52,5,2,1,8,521,Potential,0
17384,19,2,323.8,4,3,2,9,432,Potential,0
17385,15,1,256.11,4,2,2,8,422,Potential,0
17386,8,6,2029.8600000000001,5,5,5,15,555,VIP,1
17387,20,2,746.81,4,3,3,10,433,Loyal,0
17388,78,4,795.8800000000001,2,4,3,9,243,Potential,0
17389,1,34,21769.52,5,5,5,15,555,VIP,1
17391,164,2,504.96000000000004,2,3,3,8,233,Potential,0
17392,307,2,411.53,1,3,2,6,132,At-Risk,0
17394,219,1,203.86999999999998,1,2,1,4,121,At-Risk,0
17396,39,7,4206.6,3,5,5,13,355,VIP,1
17397,22,2,681.67,4,3,3,10,433,Loyal,0
17398,115,3,653.38,2,4,3,9,243,Potential,0
17400,126,5,2098.0,2,4,5,11,245,Loyal,1
17402,5,12,2390.18,5,5,5,15,555,VIP,1
17403,36,1,263.92,3,2,2,7,322,Potential,0
17404,4,13,24592.7,5,5,5,15,555,VIP,1
17405,1,3,1031.41,5,4,4,13,544,VIP,1
17406,333,3,2042.98,1,4,5,10,145,Loyal,0
17408,163,1,32.65,2,2,1,5,221,At-Risk,0
17409,185,2,771.85,1,3,3,7,133,Potential,0
17410,16,5,1214.72,4,4,4,12,444,Loyal,1
17411,12,3,778.94,5,4,3,12,543,Loyal,1
17412,3,7,1258.06,5,5,4,14,554,VIP,1
17414,44,2,589.6,3,3,3,9,333,Potential,0
17415,80,1,507.84,2,2,3,7,223,Potential,0
17416,30,7,6881.62,4,5,5,14,455,VIP,1
17418,42,2,463.46000000000004,3,3,2,8,332,Potential,0
17419,11,12,4226.57,5,5,5,15,555,VIP,1
17420,50,3,598.83,3,4,3,10,343,Loyal,0
17422,16,6,1979.37,4,5,5,14,455,VIP,1
17423,46,2,698.41,3,3,3,9,333,Potential,0
17425,19,2,759.17,4,3,3,10,433,Loyal,0
17426,8,6,4999.16,5,5,5,15,555,VIP,1
17427,72,1,100.8,2,2,1,5,221,At-Risk,0
17428,1,28,17087.65,5,5,5,15,555,VIP,1
17429,128,3,524.9200000000001,2,4,3,9,243,Potential,0
17430,33,2,265.76,3,3,2,8,332,Potential,0
17431,313,1,403.43,1,2,2,5,122,At-Risk,0
17432,18,2,365.76,4,3,2,9,432,Potential,0
17433,88,1,303.15999999999997,2,2,2,6,222,At-Risk,0
17434,2,7,2373.82,5,5,5,15,555,VIP,1
17436,2,2,216.29999999999998,5,3,1,9,531,Potential,0
17438,254,1,388.45000000000005,1,2,2,5,122,At-Risk,0
17440,157,3,186.42000000000002,2,4,1,7,241,Potential,0
17442,37,6,2248.56,3,5,5,13,355,VIP,1
17443,220,1,201.60000000000002,1,2,1,4,121,At-Risk,0
17444,152,2,2389.1,2,3,5,10,235,Loyal,0
17446,177,2,120.9,2,3,1,6,231,At-Risk,0
17447,40,2,541.53,3,3,3,9,333,Potential,0
17449,2,7,2516.89,5,5,5,15,555,VIP,1
17450,8,46,51225.86,5,5,5,15,555,VIP,1
17451,1,7,1721.4,5,5,4,14,554,VIP,1
17453,18,2,486.71999999999997,4,3,3,10,433,Loyal,0
17454,192,4,517.79,1,4,3,8,143,Potential,0
17455,204,1,131.7,1,2,1,4,121,At-Risk,0
17456,365,1,249.86,1,2,2,5,122,At-Risk,0
17457,127,5,1485.7,2,4,4,10,244,Loyal,1
17458,15,1,316.5,4,2,2,8,422,Potential,0
17459,43,2,659.38,3,3,3,9,333,Potential,0
17460,94,6,622.4300000000001,2,5,3,10,253,Loyal,0
17461,23,3,736.08,4,4,3,11,443,Loyal,1
17462,60,2,675.69,3,3,3,9,333,Potential,0
17463,16,5,1875.86,4,4,4,12,444,Loyal,1
17464,158,1,289.96000000000004,2,2,2,6,222,At-Risk,0
17466,10,2,763.28,5,3,3,11,533,Loyal,1
17468,10,2,137.0,5,3,1,9,531,Potential,0
17469,16,5,1870.97,4,4,4,12,444,Loyal,1
17470,45,5,1125.07,3,4,4,11,344,Loyal,1
17472,191,3,697.93,1,4,3,8,143,Potential,0
17475,79,1,194.37,2,2,1,5,221,At-Risk,0
